357,0.008652,0.031105
358,0.008631,0.031099
359,0.00863,0.0311
360,0.008599,0.031091
361,0.008577,0.031093
362,0.008564,0.031089
363,0.00854,0.03108
364,0.008505,0.03108
365,0.008481,0.03108
366,0.008452,0.031066
367,0.00843,0.031062
368,0.008428,0.03106
369,0.008409,0.031057
370,0.008396,0.031054
371,0.008357,0.031037
372,0.008351,0.031041
373,0.008349,0.03104
374,0.008346,0.031039
375,0.008337,0.031037
376,0.008315,0.031029
377,0.008293,0.031016
378,0.008288,0.031009
379,0.008282,0.031001
380,0.008273,0.030996
381,0.008272,0.030996
382,0.008272,0.030992
383,0.008271,0.030991
384,0.00827,0.030992
385,0.008258,0.030987
386,0.008247,0.03097
387,0.008238,0.030956
388,0.008235,0.030953
389,0.008216,0.030951
390,0.008193,0.030937
391,0.008152,0.030914
392,0.008126,0.030911
393,0.008115,0.030904
394,0.008109,0.030903
395,0.008066,0.030891
396,0.008054,0.030888
397,0.008043,0.030877
398,0.008028,0.03087
399,0.008028,0.030867
400,0.008016,0.030859
401,0.007997,0.030855
402,0.007955,0.030848
403,0.007944,0.030826
404,0.007911,0.030819
405,0.007855,0.030797
406,0.007846,0.030795
407,0.007825,0.030804
408,0.007816,0.030799
409,0.007804,0.030805
410,0.007803,0.030803
411,0.007802,0.0308
412,0.007781,0.030804
413,0.00778,0.030804
414,0.007779,0.030804
415,0.007766,0.030784
416,0.007765,0.030785
417,0.007753,0.030778
418,0.007752,0.030777
419,0.007741,0.030759
420,0.007724,0.030757
421,0.007697,0.030756
422,0.007656,0.03075
423,0.00764,0.030746
424,0.007617,0.030742
425,0.007588,0.030738
426,0.007569,0.030738
427,0.007522,0.030716
428,0.007515,0.03071
429,0.007501,0.030708
430,0.007487,0.030709
431,0.00748,0.030707
432,0.007465,0.030688
433,0.007444,0.030692
434,0.007443,0.030692
435,0.007439,0.030689
436,0.007432,0.030687
437,0.007422,0.030686
438,0.00739,0.030694
439,0.00736,0.030696
440,0.007335,0.030684
441,0.00733,0.030679
442,0.007324,0.030675
443,0.007321,0.030674
444,0.007317,0.030664
445,0.007304,0.030662
446,0.007277,0.030647
447,0.007269,0.030644
448,0.007261,0.030645
449,0.007249,0.030651
450,0.007244,0.030652
451,0.007226,0.03065
452,0.007226,0.03065
453,0.007225,0.030649
454,0.007224,0.03065
455,0.007215,0.030649
456,0.007213,0.030647
457,0.007202,0.030644
458,0.007196,0.030636
459,0.007187,0.030633
460,0.007185,0.030633
461,0.007173,0.030629
462,0.007168,0.030629
463,0.007163,0.030627
464,0.007151,0.030628
465,0.007149,0.030631
466,0.007145,0.030631
467,0.007143,0.03063
468,0.007142,0.030629
469,0.007142,0.030633
470,0.007141,0.030632
471,0.007141,0.030632
472,0.007129,0.030622
473,0.007127,0.030623
474,0.007101,0.030619
475,0.007089,0.030624
476,0.007085,0.030621
477,0.007084,0.030621
478,0.007084,0.030625
479,0.007082,0.030625
480,0.007078,0.030624
481,0.007056,0.03062
482,0.007035,0.030617
483,0.00701,0.0306
484,0.007,0.030599
485,0.006978,0.030598
486,0.006953,0.030597
487,0.006942,0.030593
488,0.006922,0.030587
489,0.00691,0.030585
490,0.006896,0.030582
491,0.006893,0.030586
492,0.006886,0.030585
493,0.006879,0.030584
494,0.006855,0.030576
495,0.006846,0.030581
496,0.006838,0.030581
497,0.006832,0.030585
498,0.006831,0.030584
499,0.006824,0.030584
500,0.006807,0.030587
501,0.0068,0.030586
502,0.006772,0.030583
503,0.006768,0.030584
504,0.006757,0.030568
505,0.006756,0.030567
506,0.006742,0.03057
507,0.006742,0.030569
508,0.006734,0.030568
509,0.006725,0.030556
510,0.006725,0.030556
511,0.006716,0.030552
512,0.006712,0.030551
513,0.0067,0.030549
514,0.006689,0.030534
515,0.006686,0.030538
516,0.006679,0.030536
517,0.006676,0.030535
518,0.006652,0.030528
519,0.006622,0.030528
520,0.006609,0.03052
521,0.006606,0.030521
522,0.006603,0.030524
523,0.006578,0.030515
524,0.006572,0.030514
525,0.006545,0.0305
526,0.006544,0.030498
527,0.00654,0.030504
528,0.006527,0.030508
529,0.00652,0.030508
530,0.006513,0.030508
531,0.006494,0.030505
532,0.006494,0.030504
533,0.006493,0.030508
534,0.006487,0.030512
535,0.006487,0.030512
536,0.006462,0.030512
537,0.006457,0.030512
538,0.006455,0.030511
539,0.006441,0.03051
540,0.006419,0.030508
541,0.006408,0.030507
542,0.006398,0.030499
543,0.006389,0.030502
544,0.006382,0.030499
545,0.006364,0.030502
546,0.006362,0.030503
547,0.006354,0.0305
548,0.006345,0.030501
549,0.006337,0.0305
550,0.006337,0.0305
551,0.006336,0.030506
552,0.006334,0.030509
553,0.006331,0.030508
554,0.00633,0.030514
555,0.006329,0.030514
556,0.006318,0.030508
557,0.006317,0.030507
558,0.006292,0.030491
559,0.006288,0.030491
560,0.006267,0.030492
561,0.006263,0.0305
562,0.006237,0.030493
563,0.006235,0.030493
564,0.006224,0.030485
565,0.006194,0.030476
566,0.006182,0.030468
567,0.006174,0.030468
568,0.006174,0.030467
569,0.006157,0.03046
570,0.006145,0.03046
571,0.006131,0.030459
572,0.006119,0.030452
573,0.006113,0.030451
574,0.006094,0.03045
575,0.006084,0.030448
576,0.006078,0.030444
577,0.006072,0.030443
578,0.006059,0.03044
579,0.006056,0.030441
580,0.006037,0.030438
581,0.006021,0.030447
582,0.00601,0.030441
583,0.005998,0.030439
584,0.005976,0.03043
585,0.005974,0.03043
586,0.005968,0.03043
587,0.005967,0.03043
588,0.005961,0.030425
589,0.005946,0.030428
590,0.005935,0.030428
591,0.005923,0.03043
592,0.005921,0.030431
593,0.005914,0.030424
594,0.005896,0.03042
595,0.005881,0.030422
596,0.005868,0.030422
597,0.005864,0.030423
598,0.005862,0.030423
599,0.005858,0.030424
600,0.005855,0.03043
601,0.005848,0.030427
602,0.005848,0.030433
603,0.005848,0.030433
604,0.005846,0.03044
605,0.005844,0.030439
606,0.005838,0.030446
607,0.005832,0.030449
608,0.005829,0.030454
609,0.005829,0.030454
610,0.005829,0.030454
611,0.005822,0.030453
612,0.005818,0.030449
613,0.005798,0.030445
614,0.005791,0.030446
615,0.00579,0.030445
616,0.005786,0.030443
617,0.005778,0.030443
618,0.005777,0.030442
619,0.005776,0.030449
620,0.005774,0.030454
621,0.00576,0.030451
622,0.005758,0.030451
623,0.00574,0.030447
624,0.005739,0.030446
625,0.005734,0.030445
626,0.005714,0.03045
627,0.005702,0.030448
628,0.0057,0.030447
629,0.0057,0.030454
630,0.005693,0.030462
631,0.005692,0.030462
632,0.005689,0.030462
633,0.005689,0.03046
634,0.005679,0.030452
635,0.005674,0.030451
636,0.005668,0.030447
637,0.005665,0.03044
638,0.005665,0.030447
639,0.005664,0.030448
640,0.005652,0.030443
641,0.005642,0.030441
642,0.005634,0.030434
643,0.005629,0.030439
644,0.005609,0.030438
